"RETAILER","VOLUME","DISP","PRICE"
"LOS ANGELES - LUCKY",9293,0.072,3.335737
"LOS ANGELES - RALPHS",6688,0.406,3.053529
"LOS ANGELES - VONS",6817,0.063,3.670823
"CHICAGO - DOMINICK",5365,0.039,3.230941
"CHICAGO - JEWEL",24975,0.022834946,3.022342
"CHICAGO - OMNI",3409,0,2.678498
"HOUSTON - KROGER CO",10355,0,2.752487
"HOUSTON - RANDALLS",4440,0.043669604,2.818243
"PITTSBURGH - GIANT EAGLE",3355,0.162,3.326379
"DETROIT - FARMER JACKS",3850,0.017867647,3.336104
"DETROIT - KROGER CO",3325,0.016038835,3.372331
"CLEVELAND - STOP N SHOP",4663,0.013057599,2.652584
"ST. LOUIS - NATIONAL SUPER",2090,0,3.432536
"ST. LOUIS - SCHNUCK MARKETS",5135,0.051,3.320156
"DALLAS/FT. WORTH - ALBERTSONS",2887,0,3.453412
"DALLAS/FT. WORTH - KROGER CO",6321,0.0835,2.436798
"DALLAS/FT. WORTH - TOM THUMB",3396,0,3.18669
"DALLAS/FT. WORTH - WINN DIXIE",2402,0.249,2.373855
"BOSTON - SHAWS",2217,0,2.467749
"BOSTON - STAR MARKET",1392,0,2.653736
"BOSTON - STOP & SHOP",3500,0,2.470857
"SAN FRANCISCO - LUCKY",5451,0.069333333,3.730875
"TAMPA/ST. PETE - KASH N KARRY",2580,0,2.568605
"TAMPA/ST. PETE - PUBLIX",5021,0.107,3.038638
"TAMPA/ST. PETE - WINN DIXIE",4241,0.052721817,2.73096
"DENVER - KING SOOPERS INC",7623,0.0585,2.712056
"PHILADELPHIA - ACME MARKET",3193,0.0725,3.68243
"ATLANTA - KROGER CO",5832,0,2.559499
"ATLANTA - WINN DIXIE",3158,0.103797475,2.689677
"CINCINNATI - KROGER CO",7217,0.06,2.982403
"INDIANAPOLIS - KROGER CO",5431,0.175546265,2.406371
"OKLAHOMA CITY - HOMELAND",1960,0.305230088,2.633163
"SACRAMENTO - RALEYS",2946,0.2615,2.653089
"SAN DIEGO - LUCKY",2666,0.27,3.734434
"SAN DIEGO - RALPHS",1736,0.658,3.053571
"SALT LAKE CITY - SMITHS FOOD",1103,0.336,3.211242
"PHOENIX - SAFEWAY",1362,0.139,2.920705
"PHOENIX - FRY'S FOOD STORE",1879,0,3.58595
"PHOENIX - SMITHS FOOD",1033,0,3.42788
"MIAMI - PUBLIX",8961,0.03541508,2.764089
"MIAMI - WINN DIXIE",8843,0.1455,2.499604
"NASHVILLE - KROGER CO",4667,0.283,2.386758
"RALEIGH/GREENSBORO - WINN DIXIE",2409,0.089906228,2.427978
"RALEIGH/GREENSBORO - FOOD LION",3846,0,2.795632
"ALBANY,NY - PRICE CHOPPER",717,0,2.651325
"BALTI/WASH - GIANT FOOD INC",4823,0,3.780012
"BALTI/WASH - SAFEWAY",3663,0.077223577,3.987169
"BALTI/WASH - SUPER FRESH",1130,0,3.99469
"MILWAUKEE - KOHLS FOOD STORE",1958,0,3.265577
"NEW ORLEANS - WINN DIXIE",5172,0.021045,2.385924
"BUFFALO/ROCHESTER - TOPS MARKETS",2363,0,3.201016
"BUFFALO/ROCHESTER - WEGMANS",2724,0.275666667,3.359398
"CHARLOTTE - BI LO",1318,0,2.38695
"CHARLOTTE - HARRIS TEETER",1580,0,2.516456
"CHARLOTTE - WINN DIXIE",3428,0.060598478,2.252042
"CHARLOTTE - FOOD LION",3358,0,3.035736
"HARTFORD - STOP & SHOP",2321,0,3.370099
"JACKSONVILLE,FL - PUBLIX",1384,0,3.168353
"JACKSONVILLE,FL - WINN DIXIE",2475,0,2.689697
"JACKSONVILLE,FL - FOOD LION",1158,0.332645161,2.621762
"LOUISVILLE - KROGER CO",5660,0.091998403,2.468375
"LOUISVILLE - WINN DIXIE",3042,0.077187135,2.359303
"RICHMOND/NORFOLK - FOOD LION",3099,0,3.050662
"RICHMOND/NORFOLK - NEW FARM FRESH",2262,0.036766879,3.492485
"COLUMBUS,OH - BIG BEAR",2062,0.0605,2.731329
"COLUMBUS,OH - KROGER CO",3511,0,2.386784
"LITTLE ROCK - HARVEST FOODS",1685,0.149923434,2.68368
"WICHITA - DILLON COMPANIES",1150,0,3.694783
"SOUTH CAROLINA - BI LO",6735,0.257,2.386785
"SOUTH CAROLINA - FOOD LION",3883,0,2.575328
"SOUTH CAROLINA - WINN DIXIE",3796,0.028665,2.375395
"ORLANDO,FL - PUBLIX",4480,0.1985,2.94442
"ORLANDO,FL - WINN DIXIE",3547,0.063705797,2.50578
"ORLANDO,FL - FOOD LION",618,0.019345583,2.555016
"SYRACUSE - P & C FOOD MARKE",973,0,3.140802
"SYRACUSE - PRICE CHOPPER",273,0,2.857143
"SYRACUSE - WEGMANS",679,0.060340904,3.480118
"NEW ENGLAND (NORTH) - SHOP N SAVE",5052,0,2.106492
"SAN ANT/CORPUS CHR - H E BUTT",9950,0.09,3.053266
"BIRMINGHAM/MONTGOM - BRUNOS",8850,0.314,2.407571
"BIRMINGHAM/MONTGOM - KROGER",2684,0.238,2.386736
"BIRMINGHAM/MONTGOM - WINN DIXIE",4859,0.010342427,2.392262
"HARRISBURG/SCRANTN - GIANT FOOD STO",1616,0.173,2.554455
"NEW YORK (NEW) - A & P",7439,0,2.696599
"NEW YORK (NEW) - PATHMARK",3549,0.076889333,4.474218
"NEW YORK (NEW) - WALDBAUMS",1782,0,4.631313
"ROANOKE (NEW) - FOOD LION",2160,0,3.048148
"ROANOKE (NEW) - KROGER CO",6842,0.030713876,2.409091
"LOS ANGELES - LUCKY",16753,0.0715,2.708112
"LOS ANGELES - RALPHS",6809,0.353,3.053459
"LOS ANGELES - VONS",6216,0,3.747104
"CHICAGO - DOMINICK",6540,0,3.24633
"CHICAGO - JEWEL",11824,0,3.273681
"CHICAGO - OMNI",12548,0.73,2.373366
"HOUSTON - KROGER CO",7888,0,2.738337
"HOUSTON - RANDALLS",4589,0.046,3.650904
"PITTSBURGH - GIANT EAGLE",2265,0,3.328035
"DETROIT - FARMER JACKS",2235,0,3.397315
"DETROIT - KROGER CO",2219,0,3.385759
"CLEVELAND - STOP N SHOP",2356,0,3.087012
"ST. LOUIS - NATIONAL SUPER",6669,0.446,2.653471
"ST. LOUIS - SCHNUCK MARKETS",3948,0,3.319909
"DALLAS/FT. WORTH - ALBERTSONS",3735,0,3.453548
"DALLAS/FT. WORTH - KROGER CO",3528,0.0455,2.439059
"DALLAS/FT. WORTH - TOM THUMB",2678,0,3.186706
"DALLAS/FT. WORTH - WINN DIXIE",2930,0.388,2.373038
"BOSTON - SHAWS",1901,0,2.459232
"BOSTON - STAR MARKET",592,0,3.138514
"BOSTON - STOP & SHOP",3010,0,2.386711
"SAN FRANCISCO - LUCKY",4433,0.036614834,3.733138
"TAMPA/ST. PETE - KASH N KARRY",3023,0,3.192855
"TAMPA/ST. PETE - PUBLIX",6299,0.107,3.055406
"TAMPA/ST. PETE - WINN DIXIE",5907,0.04525,2.613509
"DENVER - KING SOOPERS INC",4779,0.0585,3.3258
"PHILADELPHIA - ACME MARKET",2527,0.0725,3.672734
"ATLANTA - KROGER CO",4312,0,2.567486
"ATLANTA - WINN DIXIE",3498,0,2.687536
"CINCINNATI - KROGER CO",4099,0.055,2.988778
"INDIANAPOLIS - KROGER CO",4219,0.142801233,2.388481
"OKLAHOMA CITY - HOMELAND",1414,0.333890063,2.768741
"SACRAMENTO - RALEYS",1968,0.528,3.647866
"SAN DIEGO - LUCKY",6901,0.1395,2.709607
"SAN DIEGO - RALPHS",1658,0.659,3.053076
"SALT LAKE CITY - SMITHS FOOD",1454,0.114,3.054333
"PHOENIX - SAFEWAY",1346,0.468,2.989599
"PHOENIX - FRY'S FOOD STORE",5048,0,2.653328
"PHOENIX - SMITHS FOOD",1328,0.15,3.362199
"MIAMI - PUBLIX",9991,0.020096558,2.830147
"MIAMI - WINN DIXIE",9594,0.1785,2.478007
"NASHVILLE - KROGER CO",3688,0.39,2.386388
"RALEIGH/GREENSBORO - WINN DIXIE",2675,0.091832162,2.431776
"RALEIGH/GREENSBORO - FOOD LION",3347,0,2.919928
"ALBANY,NY - PRICE CHOPPER",590,0,2.638983
"BALTI/WASH - GIANT FOOD INC",6609,0,3.186866
"BALTI/WASH - SAFEWAY",3171,0.0785,3.98644
"BALTI/WASH - SUPER FRESH",850,0,3.824706
"MILWAUKEE - KOHLS FOOD STORE",1325,0,3.261132
"NEW ORLEANS - WINN DIXIE",5051,0.054210769,2.370422
"BUFFALO/ROCHESTER - TOPS MARKETS",14425,0.537,2.36
"BUFFALO/ROCHESTER - WEGMANS",1678,0.204333333,3.36174
"CHARLOTTE - BI LO",1709,0.151,2.387361
"CHARLOTTE - HARRIS TEETER",1713,0,2.491535
"CHARLOTTE - WINN DIXIE",4014,0.300497095,2.239661
"CHARLOTTE - FOOD LION",2356,0,3.053905
"HARTFORD - STOP & SHOP",4648,0,2.520224
"JACKSONVILLE,FL - PUBLIX",1435,0,3.170035
"JACKSONVILLE,FL - WINN DIXIE",3216,0,2.656405
"JACKSONVILLE,FL - FOOD LION",923,0.424043011,2.665222
"LOUISVILLE - KROGER CO",2624,0.135114068,2.46189
"LOUISVILLE - WINN DIXIE",3544,0.284769231,2.359763
"RICHMOND/NORFOLK - FOOD LION",2463,0,3.050345
"RICHMOND/NORFOLK - NEW FARM FRESH",1640,0.097082964,3.495122
"COLUMBUS,OH - BIG BEAR",1809,0.113,2.724157
"COLUMBUS,OH - KROGER CO",3097,0,2.386503
"LITTLE ROCK - HARVEST FOODS",2010,0.041207914,2.6801
"WICHITA - DILLON COMPANIES",1101,0,3.693006
"SOUTH CAROLINA - BI LO",8381,0.257,2.386589
"SOUTH CAROLINA - FOOD LION",3982,0,2.6223
"SOUTH CAROLINA - WINN DIXIE",4573,0.228,2.373497
"ORLANDO,FL - PUBLIX",5048,0.219,2.982567
"ORLANDO,FL - WINN DIXIE",5683,0.114130435,2.389583
"ORLANDO,FL - FOOD LION",626,0,2.646965
"SYRACUSE - P & C FOOD MARKE",854,0,2.416862
"SYRACUSE - PRICE CHOPPER",231,0,2.852814
"SYRACUSE - WEGMANS",485,0.222501585,3.478351
"NEW ENGLAND (NORTH) - SHOP N SAVE",5061,0,2.106501
"SAN ANT/CORPUS CHR - H E BUTT",12376,0.05,3.053329
"BIRMINGHAM/MONTGOM - BRUNOS",7996,0.241,2.393447
"BIRMINGHAM/MONTGOM - KROGER",1977,0.687,2.38695
"BIRMINGHAM/MONTGOM - WINN DIXIE",6343,0.025049709,2.305534
"HARRISBURG/SCRANTN - GIANT FOOD STO",1036,0.172,3.146718
"NEW YORK (NEW) - A & P",7617,0,2.712354
"NEW YORK (NEW) - PATHMARK",35249,0.2465,2.244007
"NEW YORK (NEW) - WALDBAUMS",1569,0,4.630975
"ROANOKE (NEW) - FOOD LION",1886,0,3.049841
"ROANOKE (NEW) - KROGER CO",4751,0.095887559,2.425384
"LOS ANGELES - LUCKY",18244,0.0715,2.728404
"LOS ANGELES - RALPHS",4619,0.319,3.303529
"LOS ANGELES - VONS",7127,0,3.761611
"CHICAGO - DOMINICK",9296,0,3.15781
"CHICAGO - JEWEL",13984,0,3.270094
"CHICAGO - OMNI",3746,0.356,2.688468
"HOUSTON - KROGER CO",11318,0,2.738558
"HOUSTON - RANDALLS",4043,0,3.65397
"PITTSBURGH - GIANT EAGLE",3037,0,3.326638
"DETROIT - FARMER JACKS",3125,0.015864715,3.39616
"DETROIT - KROGER CO",3312,0,3.360809
"CLEVELAND - STOP N SHOP",2552,0,3.185737
"ST. LOUIS - NATIONAL SUPER",3751,0.3,3.027726
"ST. LOUIS - SCHNUCK MARKETS",5500,0,3.320182
"DALLAS/FT. WORTH - ALBERTSONS",4974,0,2.386811
"DALLAS/FT. WORTH - KROGER CO",5468,0.061787234,2.433065
"DALLAS/FT. WORTH - TOM THUMB",2505,0,3.186028
"DALLAS/FT. WORTH - WINN DIXIE",2768,0.249,2.372832
"BOSTON - SHAWS",2122,0,2.460886
"BOSTON - STAR MARKET",699,0,3.133047
"BOSTON - STOP & SHOP",2751,0,2.459106
"SAN FRANCISCO - LUCKY",6064,0.03,3.748846
"TAMPA/ST. PETE - KASH N KARRY",3225,0,3.222636
"TAMPA/ST. PETE - PUBLIX",6097,0.056,2.73774
"TAMPA/ST. PETE - WINN DIXIE",6955,0,2.558016
"DENVER - KING SOOPERS INC",3796,0.0585,3.751844
"PHILADELPHIA - ACME MARKET",3452,0.04,3.686269
"ATLANTA - KROGER CO",4022,0,3.32546
"ATLANTA - WINN DIXIE",3403,0,2.69233
"CINCINNATI - KROGER CO",5516,0.06,2.982777
"INDIANAPOLIS - KROGER CO",5529,0.083983962,2.39338
"OKLAHOMA CITY - HOMELAND",1589,0.313285714,3.144116
"SACRAMENTO - RALEYS",1966,0.457,3.85351
"SAN DIEGO - LUCKY",8042,0.327,2.707411
"SAN DIEGO - RALPHS",962,0.301,4.218295
"SALT LAKE CITY - SMITHS FOOD",1469,0.26,3.985705
"PHOENIX - SAFEWAY",1611,0.339,2.920546
"PHOENIX - FRY'S FOOD STORE",5071,0,2.653126
"PHOENIX - SMITHS FOOD",1273,0.15,3.350353
"MIAMI - PUBLIX",10685,0.011172566,2.698924
"MIAMI - WINN DIXIE",9995,0.080438377,2.414407
"NASHVILLE - KROGER CO",4957,0.518,2.519871
"RALEIGH/GREENSBORO - WINN DIXIE",3004,0.100332006,2.448069
"RALEIGH/GREENSBORO - FOOD LION",4228,0,2.921476
"ALBANY,NY - PRICE CHOPPER",783,0,2.675607
"BALTI/WASH - GIANT FOOD INC",5745,0.121,3.186597
"BALTI/WASH - SAFEWAY",4497,0.0785,3.986658
"BALTI/WASH - SUPER FRESH",1152,0,3.409722
"MILWAUKEE - KOHLS FOOD STORE",1786,0,3.239642
"NEW ORLEANS - WINN DIXIE",5117,0.146568617,2.555208
"BUFFALO/ROCHESTER - TOPS MARKETS",2374,0.1985,3.204297
"BUFFALO/ROCHESTER - WEGMANS",2851,0.136666667,3.364434
"CHARLOTTE - BI LO",1887,0,2.386328
"CHARLOTTE - HARRIS TEETER",1817,0,2.471657
"CHARLOTTE - WINN DIXIE",3705,0.115034109,2.240216
"CHARLOTTE - FOOD LION",2995,0,3.039733
"HARTFORD - STOP & SHOP",2398,0,3.40784
"JACKSONVILLE,FL - PUBLIX",1554,0,2.813385
"JACKSONVILLE,FL - WINN DIXIE",3127,0,2.680205
"JACKSONVILLE,FL - FOOD LION",936,0.3405,2.717949
"LOUISVILLE - KROGER CO",4581,0.059785982,2.466929
"LOUISVILLE - WINN DIXIE",3121,0.751,2.359821
"RICHMOND/NORFOLK - FOOD LION",3886,0,3.031137
"RICHMOND/NORFOLK - NEW FARM FRESH",1978,0.089458267,3.501517
"COLUMBUS,OH - BIG BEAR",3269,0.0525,2.712756
"COLUMBUS,OH - KROGER CO",4308,0,2.386722
"LITTLE ROCK - HARVEST FOODS",2030,0,2.718227
"WICHITA - DILLON COMPANIES",1100,0,3.693636
"SOUTH CAROLINA - BI LO",8139,0.14,2.38678
"SOUTH CAROLINA - FOOD LION",3403,0.096327834,2.694975
"SOUTH CAROLINA - WINN DIXIE",4466,0.03063034,2.373936
"ORLANDO,FL - PUBLIX",5509,0.249,2.804502
"ORLANDO,FL - WINN DIXIE",3774,0.040459443,2.373609
"ORLANDO,FL - FOOD LION",708,0.0834,2.728814
"SYRACUSE - P & C FOOD MARKE",983,0,2.335707
"SYRACUSE - PRICE CHOPPER",358,0,2.868715
"SYRACUSE - WEGMANS",597,0.11260935,3.475712
"NEW ENGLAND (NORTH) - SHOP N SAVE",5523,0,2.106464
"SAN ANT/CORPUS CHR - H E BUTT",16650,0.091,3.053333
"BIRMINGHAM/MONTGOM - BRUNOS",9138,0.241,2.391771
"BIRMINGHAM/MONTGOM - KROGER",2223,0.686,2.520018
"BIRMINGHAM/MONTGOM - WINN DIXIE",6147,0.041472766,2.319017
"HARRISBURG/SCRANTN - GIANT FOOD STO",1570,0.172,2.488535
"NEW YORK (NEW) - A & P",3431,0,4.39522
"NEW YORK (NEW) - PATHMARK",4137,0.113208714,4.479816
"NEW YORK (NEW) - WALDBAUMS",1753,0,4.641757
"ROANOKE (NEW) - FOOD LION",2350,0,3.050638
"ROANOKE (NEW) - KROGER CO",6314,0.01284165,2.429838
"LOS ANGELES - LUCKY",10582,0.1155,2.815536
"LOS ANGELES - RALPHS",6835,0.419,3.053109
"LOS ANGELES - VONS",5440,0.0305,3.659559
"CHICAGO - DOMINICK",5875,0,3.24034
"CHICAGO - JEWEL",12720,0,3.273899
"CHICAGO - OMNI",3723,0.177,2.705077
"HOUSTON - KROGER CO",13768,0.054180566,2.462377
"HOUSTON - RANDALLS",6334,0.043,2.792548
"PITTSBURGH - GIANT EAGLE",2376,0,3.326599
"DETROIT - FARMER JACKS",3683,0,3.242737
"DETROIT - KROGER CO",3047,0,2.842796
"CLEVELAND - STOP N SHOP",2470,0,3.160729
"ST. LOUIS - NATIONAL SUPER",2089,0.168,3.476783
"ST. LOUIS - SCHNUCK MARKETS",4337,0,3.319806
"DALLAS/FT. WORTH - ALBERTSONS",5004,0,2.386691
"DALLAS/FT. WORTH - KROGER CO",5506,0.233,2.445514
"DALLAS/FT. WORTH - TOM THUMB",2171,0.084,3.187011
"DALLAS/FT. WORTH - WINN DIXIE",3052,0.249,2.373198
"BOSTON - SHAWS",2007,0,2.458396
"BOSTON - STAR MARKET",744,0,3.129032
"BOSTON - STOP & SHOP",2753,0,2.468943
"SAN FRANCISCO - LUCKY",5828,0.043869411,3.754461
"TAMPA/ST. PETE - KASH N KARRY",3252,0,2.877614
"TAMPA/ST. PETE - PUBLIX",6453,0.056,2.693166
"TAMPA/ST. PETE - WINN DIXIE",7105,0.025104174,2.534553
"DENVER - KING SOOPERS INC",4125,0.0815,3.730909
"PHILADELPHIA - ACME MARKET",3267,0,3.673095
"ATLANTA - KROGER CO",3613,0,3.411846
"ATLANTA - WINN DIXIE",3556,0,2.668166
"CINCINNATI - KROGER CO",6284,0,2.653087
"INDIANAPOLIS - KROGER CO",4762,0.081,2.391012
"OKLAHOMA CITY - HOMELAND",1369,0.10017274,3.130752
"SACRAMENTO - RALEYS",1322,0.1825,3.733737
"SAN DIEGO - LUCKY",4225,0.327,2.741302
"SAN DIEGO - RALPHS",1872,0.472,3.052885
"SALT LAKE CITY - SMITHS FOOD",1416,0.199,2.386299
"PHOENIX - SAFEWAY",1294,0.308,3.586553
"PHOENIX - FRY'S FOOD STORE",2852,0,3.104137
"PHOENIX - SMITHS FOOD",1483,0.313,3.354686
"MIAMI - PUBLIX",11701,0.009677419,2.676438
"MIAMI - WINN DIXIE",9056,0.064457384,2.428335
"NASHVILLE - KROGER CO",4219,0.383,2.520028
"RALEIGH/GREENSBORO - WINN DIXIE",2424,0.049263835,2.433168
"RALEIGH/GREENSBORO - FOOD LION",4406,0,2.898547
"ALBANY,NY - PRICE CHOPPER",755,0,2.645033
"BALTI/WASH - GIANT FOOD INC",3963,0.077,3.787535
"BALTI/WASH - SAFEWAY",3124,0,3.985595
"BALTI/WASH - SUPER FRESH",1614,0,3.332714
"MILWAUKEE - KOHLS FOOD STORE",1508,0,3.268568
"NEW ORLEANS - WINN DIXIE",6154,0.0825,2.610822
"BUFFALO/ROCHESTER - TOPS MARKETS",2540,0.1405,3.13622
"BUFFALO/ROCHESTER - WEGMANS",2530,0.14226134,3.357708
"CHARLOTTE - BI LO",1978,0,2.386249
"CHARLOTTE - HARRIS TEETER",1488,0,2.5
"CHARLOTTE - WINN DIXIE",3162,0.072301256,2.240038
"CHARLOTTE - FOOD LION",2645,0.034073059,2.975047
"HARTFORD - STOP & SHOP",1915,0,3.161358
"JACKSONVILLE,FL - PUBLIX",1859,0,2.694459
"JACKSONVILLE,FL - WINN DIXIE",2959,0,2.897938
"JACKSONVILLE,FL - FOOD LION",982,0.3405,2.738289
"LOUISVILLE - KROGER CO",3544,0.039104215,2.474887
"LOUISVILLE - WINN DIXIE",2334,0.04864977,2.360326
"RICHMOND/NORFOLK - FOOD LION",4237,0.041312408,2.753835
"RICHMOND/NORFOLK - NEW FARM FRESH",1905,0.089458267,3.496588
"COLUMBUS,OH - BIG BEAR",1100,0.0605,3.586364
"COLUMBUS,OH - KROGER CO",3526,0,2.386841
"LITTLE ROCK - HARVEST FOODS",2309,0,2.634474
"WICHITA - DILLON COMPANIES",1072,0,3.69403
"SOUTH CAROLINA - BI LO",8344,0.14,2.386625
"SOUTH CAROLINA - FOOD LION",2645,0.095372197,2.799244
"SOUTH CAROLINA - WINN DIXIE",5202,0.434,2.373318
"ORLANDO,FL - PUBLIX",6372,0.071,2.698211
"ORLANDO,FL - WINN DIXIE",5054,0.082243243,2.373565
"ORLANDO,FL - FOOD LION",714,0.081831962,2.752101
"SYRACUSE - P & C FOOD MARKE",1029,0,2.337221
"SYRACUSE - PRICE CHOPPER",308,0,2.876623
"SYRACUSE - WEGMANS",749,0.050417591,3.100134
"NEW ENGLAND (NORTH) - SHOP N SAVE",5173,0,2.106708
"SAN ANT/CORPUS CHR - H E BUTT",27384,0.488,2.653338
"BIRMINGHAM/MONTGOM - BRUNOS",8765,0.425,2.390987
"BIRMINGHAM/MONTGOM - KROGER",1941,0.447,2.51932
"BIRMINGHAM/MONTGOM - WINN DIXIE",6697,0.045874401,2.288338
"HARRISBURG/SCRANTN - GIANT FOOD STO",1682,0.0865,2.489893
"NEW YORK (NEW) - A & P",3463,0,4.398787
"NEW YORK (NEW) - PATHMARK",3872,0.048,4.484246
"NEW YORK (NEW) - WALDBAUMS",2040,0,4.639216
"ROANOKE (NEW) - FOOD LION",2084,0,2.963532
"ROANOKE (NEW) - KROGER CO",4941,0.017273194,2.5254
"LOS ANGELES - LUCKY",11309,0.0715,3.382173
"LOS ANGELES - RALPHS",7383,0.23,2.7329
"LOS ANGELES - VONS",15790,0.066,2.726346
"CHICAGO - DOMINICK",6754,0.105,2.968759
"CHICAGO - JEWEL",14116,0,3.270969
"CHICAGO - OMNI",2844,0,2.669831
"HOUSTON - KROGER CO",13136,0.093877497,2.704552
"HOUSTON - RANDALLS",6638,0.043,2.761374
"PITTSBURGH - GIANT EAGLE",2612,0,3.326953
"DETROIT - FARMER JACKS",18355,0.253404564,2.429529
"DETROIT - KROGER CO",3309,0,2.647023
"CLEVELAND - STOP N SHOP",2929,0,2.597132
"ST. LOUIS - NATIONAL SUPER",10332,0.562,2.520035
"ST. LOUIS - SCHNUCK MARKETS",4855,0,2.982492
"DALLAS/FT. WORTH - ALBERTSONS",6006,0,2.38678
"DALLAS/FT. WORTH - KROGER CO",5091,0.1645,2.436456
"DALLAS/FT. WORTH - TOM THUMB",1983,0,3.333838
"DALLAS/FT. WORTH - WINN DIXIE",2810,0.387,2.373665
"BOSTON - SHAWS",2143,0,2.459169
"BOSTON - STAR MARKET",813,0,3.124231
"BOSTON - STOP & SHOP",2216,0,2.347924
"SAN FRANCISCO - LUCKY",5676,0.071767402,3.732382
"TAMPA/ST. PETE - KASH N KARRY",4462,0,2.673017
"TAMPA/ST. PETE - PUBLIX",10252,0.2525,2.52897
"TAMPA/ST. PETE - WINN DIXIE",6543,0.045672785,2.525753
"DENVER - KING SOOPERS INC",4136,0.0815,3.71881
"PHILADELPHIA - ACME MARKET",22169,0.112,3.201092
"ATLANTA - KROGER CO",6118,0,2.7017
"ATLANTA - WINN DIXIE",4395,0,2.566553
"CINCINNATI - KROGER CO",7051,0.058,2.653241
"INDIANAPOLIS - KROGER CO",5406,0.123004812,2.393082
"OKLAHOMA CITY - HOMELAND",3184,0.472,2.621545
"SACRAMENTO - RALEYS",1601,0.1685,3.718301
"SAN DIEGO - LUCKY",3477,0.259,3.731953
"SAN DIEGO - RALPHS",2450,0.192,2.680408
"SALT LAKE CITY - SMITHS FOOD",2103,0.309,2.386115
"PHOENIX - SAFEWAY",1170,0.167,3.587179
"PHOENIX - FRY'S FOOD STORE",1626,0,3.543665
"PHOENIX - SMITHS FOOD",1283,0.313,3.050663
"MIAMI - PUBLIX",14528,0.041497253,2.386702
"MIAMI - WINN DIXIE",7952,0,2.427943
"NASHVILLE - KROGER CO",4272,0.239,2.38647
"RALEIGH/GREENSBORO - WINN DIXIE",2590,0.035232567,2.396525
"RALEIGH/GREENSBORO - FOOD LION",6603,0.065278559,2.25337
"ALBANY,NY - PRICE CHOPPER",3223,0.252,2.694074
"BALTI/WASH - GIANT FOOD INC",4276,0,3.788354
"BALTI/WASH - SAFEWAY",6781,0,2.653001
"BALTI/WASH - SUPER FRESH",1601,0,3.332917
"MILWAUKEE - KOHLS FOOD STORE",1738,0,3.262946
"NEW ORLEANS - WINN DIXIE",5050,0,2.547525
"BUFFALO/ROCHESTER - TOPS MARKETS",1646,0.144,3.199878
"BUFFALO/ROCHESTER - WEGMANS",10046,0.286666667,2.682361
"CHARLOTTE - BI LO",2187,0.613,2.386831
"CHARLOTTE - HARRIS TEETER",1790,0,2.482123
"CHARLOTTE - WINN DIXIE",3533,0.021460537,2.240023
"CHARLOTTE - FOOD LION",4895,0.378035903,2.25332
"HARTFORD - STOP & SHOP",2122,0,3.178134
"JACKSONVILLE,FL - PUBLIX",2921,0.0445,2.386854
"JACKSONVILLE,FL - WINN DIXIE",2615,0,2.902868
"JACKSONVILLE,FL - FOOD LION",1492,0.585,2.252681
"LOUISVILLE - KROGER CO",4725,0.090375293,2.439365
"LOUISVILLE - WINN DIXIE",2236,0.043479263,2.359571
"RICHMOND/NORFOLK - FOOD LION",6624,0.094865835,2.253623
"RICHMOND/NORFOLK - NEW FARM FRESH",1746,0.036298511,3.494273
"COLUMBUS,OH - BIG BEAR",3496,0.113,2.444508
"COLUMBUS,OH - KROGER CO",4190,0.020264989,2.386874
"LITTLE ROCK - HARVEST FOODS",2639,0,2.636605
"WICHITA - DILLON COMPANIES",1134,0,3.693122
"SOUTH CAROLINA - BI LO",8301,0.14,2.3867
"SOUTH CAROLINA - FOOD LION",4630,0.110114916,2.252916
"SOUTH CAROLINA - WINN DIXIE",4490,0.434,2.373274
"ORLANDO,FL - PUBLIX",9864,0.2105,2.487226
"ORLANDO,FL - WINN DIXIE",4679,0.042427525,2.37337
"ORLANDO,FL - FOOD LION",1107,0.183261723,2.253839
"SYRACUSE - P & C FOOD MARKE",1103,0,2.37262
"SYRACUSE - PRICE CHOPPER",2368,0.16,3.013936
"SYRACUSE - WEGMANS",2956,0.464928685,2.670162
"NEW ENGLAND (NORTH) - SHOP N SAVE",5777,0,2.112688
"SAN ANT/CORPUS CHR - H E BUTT",13986,0.571,2.920063
"BIRMINGHAM/MONTGOM - BRUNOS",9437,0.524,2.390696
"BIRMINGHAM/MONTGOM - KROGER",2036,0.366,2.387033
"BIRMINGHAM/MONTGOM - WINN DIXIE",6333,0.046942638,2.274751
"HARRISBURG/SCRANTN - GIANT FOOD STO",2372,0.647,2.487352
"NEW YORK (NEW) - A & P",3142,0,4.391789
"NEW YORK (NEW) - PATHMARK",3246,0.1215,4.479359
"NEW YORK (NEW) - WALDBAUMS",1752,0,3.33847
"ROANOKE (NEW) - FOOD LION",3604,0.141179225,2.25333
"ROANOKE (NEW) - KROGER CO",3685,0,2.805699
"LOS ANGELES - LUCKY",21204,0.1555,2.686852
"LOS ANGELES - RALPHS",14389,0.465,2.213357
"LOS ANGELES - VONS",6672,0.1515,3.645683
"CHICAGO - DOMINICK",5562,0.205,3.231392
"CHICAGO - JEWEL",25326,0.206670473,3.288123
"CHICAGO - OMNI",2939,0,2.685267
"HOUSTON - KROGER CO",9385,0.153526243,2.732765
"HOUSTON - RANDALLS",14631,0.106333333,2.080446
"PITTSBURGH - GIANT EAGLE",8332,0.252495131,2.281085
"DETROIT - FARMER JACKS",15903,0.237758774,2.433943
